,Unnamed: 0,Unnamed: 0.1,Num_Cells_Strain1,Num_Cells_Strain2,t_deg,k_degA,k_degB,ratioS1,ratioS2,posS1,posS2,Stability,Survivors,New_Stability
5470,5470,5797,9,3,12,0.3,0.5,0.9340004337764692,1.3330103882202216,"[[  52  148]
 [  48 -148]
 [  70  -68]
 [  26  163]
 [   9  -41]
 [ 162  -72]
 [  38    9]
 [-175   52]
 [  24 -154]]","[[  44  -16]
 [-173 -197]
 [ 155   24]]",0.9,0.7,1.0
5474,5474,5801,9,3,24,0.3,0.5,0.9340004337764692,1.3330103882202216,"[[  52  148]
 [  48 -148]
 [  70  -68]
 [  26  163]
 [   9  -41]
 [ 162  -72]
 [  38    9]
 [-175   52]
 [  24 -154]]","[[  44  -16]
 [-173 -197]
 [ 155   24]]",0.9,0.7,1.0
5478,5478,5805,9,3,36,0.3,0.5,0.9340004337764692,1.3330103882202216,"[[  52  148]
 [  48 -148]
 [  70  -68]
 [  26  163]
 [   9  -41]
 [ 162  -72]
 [  38    9]
 [-175   52]
 [  24 -154]]","[[  44  -16]
 [-173 -197]
 [ 155   24]]",0.9,0.7,1.0
5482,5482,5809,9,3,46,0.3,0.5,0.9340004337764692,1.3330103882202216,"[[  52  148]
 [  48 -148]
 [  70  -68]
 [  26  163]
 [   9  -41]
 [ 162  -72]
 [  38    9]
 [-175   52]
 [  24 -154]]","[[  44  -16]
 [-173 -197]
 [ 155   24]]",0.9,0.7,1.0
5561,5561,5899,1,2,36,0.6,0.5,0.0,1.4105414475653364,[[113  86]],"[[-187  138]
 [  69 -107]]",0.8,0.9,1.0
5647,5647,5985,3,3,12,0.1,0.3,1.440471251005588,0.5079662330290821,"[[-153   34]
 [ 192  -18]
 [-196  104]]","[[-124  -64]
 [ -85 -110]
 [-138   25]]",0.3,0.3,1.0
5654,5654,5992,3,3,24,0.1,0.3,1.440471251005588,0.5079662330290821,"[[-153   34]
 [ 192  -18]
 [-196  104]]","[[-124  -64]
 [ -85 -110]
 [-138   25]]",0.8,0.5,1.0
5660,5660,5998,3,3,36,0.1,0.3,1.440471251005588,0.5079662330290821,"[[-153   34]
 [ 192  -18]
 [-196  104]]","[[-124  -64]
 [ -85 -110]
 [-138   25]]",0.5,0.5,1.0
5672,5672,6010,3,3,46,0.1,0.3,1.440471251005588,0.5079662330290821,"[[-153   34]
 [ 192  -18]
 [-196  104]]","[[-124  -64]
 [ -85 -110]
 [-138   25]]",0.4,0.5,1.0
5702,5702,6040,3,3,24,0.3,0.5,1.440471251005588,0.5079662330290821,"[[-153   34]
 [ 192  -18]
 [-196  104]]","[[-124  -64]
 [ -85 -110]
 [-138   25]]",0.9,0.7,1.0
5708,5708,6046,3,3,36,0.3,0.5,1.440471251005588,0.5079662330290821,"[[-153   34]
 [ 192  -18]
 [-196  104]]","[[-124  -64]
 [ -85 -110]
 [-138   25]]",0.8,0.9,1.0
5714,5714,6052,3,3,46,0.3,0.5,1.440471251005588,0.5079662330290821,"[[-153   34]
 [ 192  -18]
 [-196  104]]","[[-124  -64]
 [ -85 -110]
 [-138   25]]",0.8,0.9,1.0
5718,5718,6056,3,3,24,0.6,0.3,1.440471251005588,0.5079662330290821,"[[-153   34]
 [ 192  -18]
 [-196  104]]","[[-124  -64]
 [ -85 -110]
 [-138   25]]",0.9,0.7,1.0
5794,5794,6132,1,2,12,0.6,0.3,0.0,1.4105414475653364,[[113  86]],"[[-187  138]
 [  69 -107]]",0.9,0.7,1.0
5805,5805,6144,1,9,46,0.6,0.3,0.0,1.122765332949027,[[-19 103]],"[[ -35  192]
 [ 168  188]
 [  62   33]
 [-141  -81]
 [ -92 -176]
 [ 193 -185]
 [ 162  -71]
 [ 115 -170]
 [ -54 -103]]",0.7,0.9,1.0
5860,5860,6199,1,5,24,0.3,0.5,0.0,0.8574223237024334,[[ 80 200]],"[[ 103 -152]
 [ 140   78]
 [ 165  116]
 [ -60   18]
 [ 111 -178]]",0.8,0.9,1.0
5866,5866,6205,1,5,36,0.3,0.5,0.0,0.8574223237024334,[[ 80 200]],"[[ 103 -152]
 [ 140   78]
 [ 165  116]
 [ -60   18]
 [ 111 -178]]",0.8,0.9,1.0
5875,5875,6214,1,5,46,0.3,0.5,0.0,0.8574223237024334,[[ 80 200]],"[[ 103 -152]
 [ 140   78]
 [ 165  116]
 [ -60   18]
 [ 111 -178]]",0.9,0.5,1.0
5884,5884,6223,1,5,24,0.6,0.3,0.0,0.8574223237024334,[[ 80 200]],"[[ 103 -152]
 [ 140   78]
 [ 165  116]
 [ -60   18]
 [ 111 -178]]",0.9,0.7,1.0
5952,5952,6291,6,1,12,0.3,0.5,1.049426454704721,0.0,"[[-113 -142]
 [  20 -141]
 [ 151   55]
 [ -93 -191]
 [ 160  167]
 [   7  164]]",[[  85 -197]],0.9,0.7,1.0
5961,5961,6300,6,1,36,0.6,0.5,1.049426454704721,0.0,"[[-113 -142]
 [  20 -141]
 [ 151   55]
 [ -93 -191]
 [ 160  167]
 [   7  164]]",[[  85 -197]],0.8,0.9,1.0
5971,5971,6310,6,1,12,0.6,0.6,1.049426454704721,0.0,"[[-113 -142]
 [  20 -141]
 [ 151   55]
 [ -93 -191]
 [ 160  167]
 [   7  164]]",[[  85 -197]],0.8,0.7,1.0
5977,5977,6316,6,1,24,0.6,0.6,1.049426454704721,0.0,"[[-113 -142]
 [  20 -141]
 [ 151   55]
 [ -93 -191]
 [ 160  167]
 [   7  164]]",[[  85 -197]],0.5,0.7,1.0
5984,5984,6323,6,1,36,0.6,0.6,1.049426454704721,0.0,"[[-113 -142]
 [  20 -141]
 [ 151   55]
 [ -93 -191]
 [ 160  167]
 [   7  164]]",[[  85 -197]],0.7,0.9,1.0
5989,5989,6328,6,1,46,0.6,0.6,1.049426454704721,0.0,"[[-113 -142]
 [  20 -141]
 [ 151   55]
 [ -93 -191]
 [ 160  167]
 [   7  164]]",[[  85 -197]],0.6,0.7,1.0
6005,6005,6354,1,8,12,0.1,0.3,0.0,0.95450573722836,[[ -35 -187]],"[[  34  140]
 [ 110    8]
 [-160  103]
 [ 136 -182]
 [  79   88]
 [ -51  -91]
 [ 184   88]
 [ -48 -139]]",0.2,0.3,1.0
6011,6011,6360,3,7,46,0.6,0.3,1.336629329747998,0.9242472782023666,"[[ 196    1]
 [ 156 -134]
 [-185  175]]","[[ 154   90]
 [-121  -36]
 [ -24 -199]
 [ 174   44]
 [ -60  101]
 [-168  173]
 [ -49  -34]]",0.9,0.5,1.0
6018,6018,6367,3,7,12,0.6,0.6,1.336629329747998,0.9242472782023666,"[[ 196    1]
 [ 156 -134]
 [-185  175]]","[[ 154   90]
 [-121  -36]
 [ -24 -199]
 [ 174   44]
 [ -60  101]
 [-168  173]
 [ -49  -34]]",0.5,0.9,1.0
6024,6024,6373,3,7,24,0.6,0.6,1.336629329747998,0.9242472782023666,"[[ 196    1]
 [ 156 -134]
 [-185  175]]","[[ 154   90]
 [-121  -36]
 [ -24 -199]
 [ 174   44]
 [ -60  101]
 [-168  173]
 [ -49  -34]]",0.5,0.9,1.0
6029,6029,6378,3,7,36,0.6,0.6,1.336629329747998,0.9242472782023666,"[[ 196    1]
 [ 156 -134]
 [-185  175]]","[[ 154   90]
 [-121  -36]
 [ -24 -199]
 [ 174   44]
 [ -60  101]
 [-168  173]
 [ -49  -34]]",0.6,0.7,1.0
6035,6035,6384,3,7,46,0.6,0.6,1.336629329747998,0.9242472782023666,"[[ 196    1]
 [ 156 -134]
 [-185  175]]","[[ 154   90]
 [-121  -36]
 [ -24 -199]
 [ 174   44]
 [ -60  101]
 [-168  173]
 [ -49  -34]]",0.6,0.7,1.0
6065,6065,6414,1,8,12,0.3,0.5,0.0,0.95450573722836,[[ -35 -187]],"[[  34  140]
 [ 110    8]
 [-160  103]
 [ 136 -182]
 [  79   88]
 [ -51  -91]
 [ 184   88]
 [ -48 -139]]",0.8,0.7,1.0
6071,6071,6420,1,8,24,0.3,0.5,0.0,0.95450573722836,[[ -35 -187]],"[[  34  140]
 [ 110    8]
 [-160  103]
 [ 136 -182]
 [  79   88]
 [ -51  -91]
 [ 184   88]
 [ -48 -139]]",0.8,0.7,1.0
6076,6076,6425,1,8,36,0.3,0.5,0.0,0.95450573722836,[[ -35 -187]],"[[  34  140]
 [ 110    8]
 [-160  103]
 [ 136 -182]
 [  79   88]
 [ -51  -91]
 [ 184   88]
 [ -48 -139]]",0.7,0.5,1.0
6080,6080,6429,1,8,24,0.1,0.3,0.0,0.95450573722836,[[ -35 -187]],"[[  34  140]
 [ 110    8]
 [-160  103]
 [ 136 -182]
 [  79   88]
 [ -51  -91]
 [ 184   88]
 [ -48 -139]]",0.4,0.1,1.0
6089,6089,6438,1,8,46,0.3,0.5,0.0,0.95450573722836,[[ -35 -187]],"[[  34  140]
 [ 110    8]
 [-160  103]
 [ 136 -182]
 [  79   88]
 [ -51  -91]
 [ 184   88]
 [ -48 -139]]",0.7,0.7,1.0
6093,6093,6442,1,8,12,0.6,0.3,0.0,0.95450573722836,[[ -35 -187]],"[[  34  140]
 [ 110    8]
 [-160  103]
 [ 136 -182]
 [  79   88]
 [ -51  -91]
 [ 184   88]
 [ -48 -139]]",0.9,0.5,1.0
6098,6098,6447,1,8,46,0.6,0.3,0.0,0.95450573722836,[[ -35 -187]],"[[  34  140]
 [ 110    8]
 [-160  103]
 [ 136 -182]
 [  79   88]
 [ -51  -91]
 [ 184   88]
 [ -48 -139]]",0.9,0.7,1.0
6114,6114,6463,1,8,24,0.6,0.5,0.0,0.95450573722836,[[ -35 -187]],"[[  34  140]
 [ 110    8]
 [-160  103]
 [ 136 -182]
 [  79   88]
 [ -51  -91]
 [ 184   88]
 [ -48 -139]]",0.8,0.9,1.0
6122,6122,6471,1,8,12,0.6,0.6,0.0,0.95450573722836,[[ -35 -187]],"[[  34  140]
 [ 110    8]
 [-160  103]
 [ 136 -182]
 [  79   88]
 [ -51  -91]
 [ 184   88]
 [ -48 -139]]",0.8,0.7,1.0
6128,6128,6477,1,8,24,0.6,0.6,0.0,0.95450573722836,[[ -35 -187]],"[[  34  140]
 [ 110    8]
 [-160  103]
 [ 136 -182]
 [  79   88]
 [ -51  -91]
 [ 184   88]
 [ -48 -139]]",0.7,0.7,1.0
6134,6134,6483,1,8,36,0.6,0.6,0.0,0.95450573722836,[[ -35 -187]],"[[  34  140]
 [ 110    8]
 [-160  103]
 [ 136 -182]
 [  79   88]
 [ -51  -91]
 [ 184   88]
 [ -48 -139]]",0.6,0.7,1.0
6140,6140,6489,1,8,46,0.6,0.6,0.0,0.95450573722836,[[ -35 -187]],"[[  34  140]
 [ 110    8]
 [-160  103]
 [ 136 -182]
 [  79   88]
 [ -51  -91]
 [ 184   88]
 [ -48 -139]]",0.7,0.7,1.0
6186,6186,6540,9,2,36,0.6,0.3,1.2094694802547343,0.3882778913323629,"[[ 133 -199]
 [ -11   68]
 [-190  141]
 [-129 -141]
 [ 128 -185]
 [-160  184]
 [ 127 -129]
 [  75    2]
 [ -68 -136]]","[[-105  -34]
 [-118   45]]",0.9,0.7,1.0
6199,6199,6553,9,2,36,0.6,0.5,1.2094694802547343,0.3882778913323629,"[[ 133 -199]
 [ -11   68]
 [-190  141]
 [-129 -141]
 [ 128 -185]
 [-160  184]
 [ 127 -129]
 [  75    2]
 [ -68 -136]]","[[-105  -34]
 [-118   45]]",0.8,0.9,1.0
6202,6202,6556,3,7,12,0.1,0.3,1.336629329747998,0.9242472782023666,"[[ 196    1]
 [ 156 -134]
 [-185  175]]","[[ 154   90]
 [-121  -36]
 [ -24 -199]
 [ 174   44]
 [ -60  101]
 [-168  173]
 [ -49  -34]]",0.4,0.3,1.0
6208,6208,6562,3,7,24,0.1,0.3,1.336629329747998,0.9242472782023666,"[[ 196    1]
 [ 156 -134]
 [-185  175]]","[[ 154   90]
 [-121  -36]
 [ -24 -199]
 [ 174   44]
 [ -60  101]
 [-168  173]
 [ -49  -34]]",0.5,0.3,1.0
6214,6214,6568,3,7,36,0.1,0.3,1.336629329747998,0.9242472782023666,"[[ 196    1]
 [ 156 -134]
 [-185  175]]","[[ 154   90]
 [-121  -36]
 [ -24 -199]
 [ 174   44]
 [ -60  101]
 [-168  173]
 [ -49  -34]]",0.7,0.3,1.0
6221,6221,6575,3,7,46,0.1,0.3,1.336629329747998,0.9242472782023666,"[[ 196    1]
 [ 156 -134]
 [-185  175]]","[[ 154   90]
 [-121  -36]
 [ -24 -199]
 [ 174   44]
 [ -60  101]
 [-168  173]
 [ -49  -34]]",0.5,0.5,1.0
6260,6260,6614,3,7,36,0.3,0.5,1.336629329747998,0.9242472782023666,"[[ 196    1]
 [ 156 -134]
 [-185  175]]","[[ 154   90]
 [-121  -36]
 [ -24 -199]
 [ 174   44]
 [ -60  101]
 [-168  173]
 [ -49  -34]]",0.8,0.7,1.0
6271,6271,6625,3,7,24,0.6,0.3,1.336629329747998,0.9242472782023666,"[[ 196    1]
 [ 156 -134]
 [-185  175]]","[[ 154   90]
 [-121  -36]
 [ -24 -199]
 [ 174   44]
 [ -60  101]
 [-168  173]
 [ -49  -34]]",0.8,0.9,1.0
6273,6273,6627,7,4,12,0.1,0.3,1.0982941232830716,0.8379451638230208,"[[-107  138]
 [ 155   38]
 [  42  120]
 [-124 -144]
 [-195 -147]
 [ -15  102]
 [-176  -42]]","[[ 145   87]
 [  38  117]
 [  54 -125]
 [ -12  -16]]",0.4,0.1,1.0
6282,6282,6636,5,2,46,0.6,0.3,1.0706213175625807,1.3407406234965902,"[[ 104 -188]
 [-168 -137]
 [ 191  137]
 [  -7  -70]
 [ -29 -118]]","[[ 196 -183]
 [  -5   35]]",0.9,0.7,1.0
6283,6283,6637,7,4,12,0.3,0.3,1.0982941232830716,0.8379451638230208,"[[-107  138]
 [ 155   38]
 [  42  120]
 [-124 -144]
 [-195 -147]
 [ -15  102]
 [-176  -42]]","[[ 145   87]
 [  38  117]
 [  54 -125]
 [ -12  -16]]",0.3,0.1,1.0
6290,6290,6644,7,4,24,0.3,0.3,1.0982941232830716,0.8379451638230208,"[[-107  138]
 [ 155   38]
 [  42  120]
 [-124 -144]
 [-195 -147]
 [ -15  102]
 [-176  -42]]","[[ 145   87]
 [  38  117]
 [  54 -125]
 [ -12  -16]]",0.4,0.3,1.0
6295,6295,6649,7,4,36,0.3,0.3,1.0982941232830716,0.8379451638230208,"[[-107  138]
 [ 155   38]
 [  42  120]
 [-124 -144]
 [-195 -147]
 [ -15  102]
 [-176  -42]]","[[ 145   87]
 [  38  117]
 [  54 -125]
 [ -12  -16]]",0.5,0.1,1.0
6309,6309,6663,7,4,12,0.3,0.5,1.0982941232830716,0.8379451638230208,"[[-107  138]
 [ 155   38]
 [  42  120]
 [-124 -144]
 [-195 -147]
 [ -15  102]
 [-176  -42]]","[[ 145   87]
 [  38  117]
 [  54 -125]
 [ -12  -16]]",0.7,0.5,1.0
6315,6315,6669,7,4,24,0.3,0.5,1.0982941232830716,0.8379451638230208,"[[-107  138]
 [ 155   38]
 [  42  120]
 [-124 -144]
 [-195 -147]
 [ -15  102]
 [-176  -42]]","[[ 145   87]
 [  38  117]
 [  54 -125]
 [ -12  -16]]",0.6,0.5,1.0
6322,6322,6676,7,4,36,0.3,0.5,1.0982941232830716,0.8379451638230208,"[[-107  138]
 [ 155   38]
 [  42  120]
 [-124 -144]
 [-195 -147]
 [ -15  102]
 [-176  -42]]","[[ 145   87]
 [  38  117]
 [  54 -125]
 [ -12  -16]]",0.8,0.7,1.0
6325,6325,6679,7,4,24,0.1,0.3,1.0982941232830716,0.8379451638230208,"[[-107  138]
 [ 155   38]
 [  42  120]
 [-124 -144]
 [-195 -147]
 [ -15  102]
 [-176  -42]]","[[ 145   87]
 [  38  117]
 [  54 -125]
 [ -12  -16]]",0.2,0.1,1.0
6334,6334,6688,7,4,46,0.3,0.5,1.0982941232830716,0.8379451638230208,"[[-107  138]
 [ 155   38]
 [  42  120]
 [-124 -144]
 [-195 -147]
 [ -15  102]
 [-176  -42]]","[[ 145   87]
 [  38  117]
 [  54 -125]
 [ -12  -16]]",0.7,0.7,1.0
6340,6340,6694,7,4,12,0.6,0.3,1.0982941232830716,0.8379451638230208,"[[-107  138]
 [ 155   38]
 [  42  120]
 [-124 -144]
 [-195 -147]
 [ -15  102]
 [-176  -42]]","[[ 145   87]
 [  38  117]
 [  54 -125]
 [ -12  -16]]",0.9,0.7,1.0
6341,6341,6695,7,4,36,0.1,0.3,1.0982941232830716,0.8379451638230208,"[[-107  138]
 [ 155   38]
 [  42  120]
 [-124 -144]
 [-195 -147]
 [ -15  102]
 [-176  -42]]","[[ 145   87]
 [  38  117]
 [  54 -125]
 [ -12  -16]]",0.1,0.1,1.0
6345,6345,6699,5,6,12,0.1,0.3,1.1001738819432934,1.02882421632476,"[[ 129   14]
 [-190  114]
 [ -44   -1]
 [ 101 -113]
 [ 162   18]]","[[ 103   37]
 [ -81 -121]
 [-148   26]
 [ -75  124]
 [  99 -137]
 [-107   55]]",0.4,0.1,1.0
6351,6351,6705,5,6,24,0.1,0.3,1.1001738819432934,1.02882421632476,"[[ 129   14]
 [-190  114]
 [ -44   -1]
 [ 101 -113]
 [ 162   18]]","[[ 103   37]
 [ -81 -121]
 [-148   26]
 [ -75  124]
 [  99 -137]
 [-107   55]]",0.3,0.1,1.0
6357,6357,6711,5,6,36,0.1,0.3,1.1001738819432934,1.02882421632476,"[[ 129   14]
 [-190  114]
 [ -44   -1]
 [ 101 -113]
 [ 162   18]]","[[ 103   37]
 [ -81 -121]
 [-148   26]
 [ -75  124]
 [  99 -137]
 [-107   55]]",0.4,0.1,1.0
6363,6363,6717,7,4,46,0.1,0.3,1.0982941232830716,0.8379451638230208,"[[-107  138]
 [ 155   38]
 [  42  120]
 [-124 -144]
 [-195 -147]
 [ -15  102]
 [-176  -42]]","[[ 145   87]
 [  38  117]
 [  54 -125]
 [ -12  -16]]",0.3,0.1,1.0
6369,6369,6723,5,6,46,0.1,0.3,1.1001738819432934,1.02882421632476,"[[ 129   14]
 [-190  114]
 [ -44   -1]
 [ 101 -113]
 [ 162   18]]","[[ 103   37]
 [ -81 -121]
 [-148   26]
 [ -75  124]
 [  99 -137]
 [-107   55]]",0.5,0.1,1.0
6437,6437,6791,5,2,36,0.3,0.3,1.0706213175625807,1.3407406234965902,"[[ 104 -188]
 [-168 -137]
 [ 191  137]
 [  -7  -70]
 [ -29 -118]]","[[ 196 -183]
 [  -5   35]]",0.8,0.5,1.0
6495,6495,6851,4,9,46,0.3,0.5,0.9075534557106996,1.2358896312933831,"[[109 169]
 [-91 173]
 [  9 -17]
 [ 33 166]]","[[ 151  183]
 [ 158   43]
 [-176 -178]
 [ -38  102]
 [ 150  -86]
 [ -58  -39]
 [  13  185]
 [-112  172]
 [  10   62]]",0.3,0.5,1.0
6506,6506,6863,8,8,12,0.1,0.3,1.096295895861194,0.8407108673289113,"[[ 140  -40]
 [ 163  -17]
 [-110   51]
 [-153  176]
 [ 153   99]
 [ -43   50]
 [ -58  -98]
 [ 189 -122]]","[[ -47  173]
 [ -66  144]
 [-149   24]
 [ -69   64]
 [ -10  -70]
 [ -93   36]
 [ 196  187]
 [ -36  -24]]",0.9,0.7,1.0
6512,6512,6869,8,8,24,0.1,0.3,1.096295895861194,0.8407108673289113,"[[ 140  -40]
 [ 163  -17]
 [-110   51]
 [-153  176]
 [ 153   99]
 [ -43   50]
 [ -58  -98]
 [ 189 -122]]","[[ -47  173]
 [ -66  144]
 [-149   24]
 [ -69   64]
 [ -10  -70]
 [ -93   36]
 [ 196  187]
 [ -36  -24]]",0.7,0.9,1.0
6517,6517,6874,8,8,36,0.1,0.3,1.096295895861194,0.8407108673289113,"[[ 140  -40]
 [ 163  -17]
 [-110   51]
 [-153  176]
 [ 153   99]
 [ -43   50]
 [ -58  -98]
 [ 189 -122]]","[[ -47  173]
 [ -66  144]
 [-149   24]
 [ -69   64]
 [ -10  -70]
 [ -93   36]
 [ 196  187]
 [ -36  -24]]",0.7,0.9,1.0
6528,6528,6885,8,8,46,0.1,0.3,1.096295895861194,0.8407108673289113,"[[ 140  -40]
 [ 163  -17]
 [-110   51]
 [-153  176]
 [ 153   99]
 [ -43   50]
 [ -58  -98]
 [ 189 -122]]","[[ -47  173]
 [ -66  144]
 [-149   24]
 [ -69   64]
 [ -10  -70]
 [ -93   36]
 [ 196  187]
 [ -36  -24]]",0.7,0.9,1.0
6531,6531,6888,8,8,12,0.3,0.3,1.096295895861194,0.8407108673289113,"[[ 140  -40]
 [ 163  -17]
 [-110   51]
 [-153  176]
 [ 153   99]
 [ -43   50]
 [ -58  -98]
 [ 189 -122]]","[[ -47  173]
 [ -66  144]
 [-149   24]
 [ -69   64]
 [ -10  -70]
 [ -93   36]
 [ 196  187]
 [ -36  -24]]",0.8,0.5,1.0
6538,6538,6895,8,8,24,0.3,0.3,1.096295895861194,0.8407108673289113,"[[ 140  -40]
 [ 163  -17]
 [-110   51]
 [-153  176]
 [ 153   99]
 [ -43   50]
 [ -58  -98]
 [ 189 -122]]","[[ -47  173]
 [ -66  144]
 [-149   24]
 [ -69   64]
 [ -10  -70]
 [ -93   36]
 [ 196  187]
 [ -36  -24]]",0.9,0.7,1.0
6543,6543,6900,8,8,36,0.3,0.3,1.096295895861194,0.8407108673289113,"[[ 140  -40]
 [ 163  -17]
 [-110   51]
 [-153  176]
 [ 153   99]
 [ -43   50]
 [ -58  -98]
 [ 189 -122]]","[[ -47  173]
 [ -66  144]
 [-149   24]
 [ -69   64]
 [ -10  -70]
 [ -93   36]
 [ 196  187]
 [ -36  -24]]",0.6,0.9,1.0
6549,6549,6906,8,8,46,0.6,0.3,1.096295895861194,0.8407108673289113,"[[ 140  -40]
 [ 163  -17]
 [-110   51]
 [-153  176]
 [ 153   99]
 [ -43   50]
 [ -58  -98]
 [ 189 -122]]","[[ -47  173]
 [ -66  144]
 [-149   24]
 [ -69   64]
 [ -10  -70]
 [ -93   36]
 [ 196  187]
 [ -36  -24]]",0.7,0.9,1.0
6551,6551,6910,8,1,36,0.1,0.3,1.2524598483445026,0.0,"[[  57  152]
 [ -72  148]
 [-161  -10]
 [ 140   93]
 [ 181  -92]
 [ 172  141]
 [ -70 -174]
 [  61 -115]]",[[142 130]],0.1,0.1,1.0
6566,6566,6932,8,1,36,0.6,0.3,1.2524598483445026,0.0,"[[  57  152]
 [ -72  148]
 [-161  -10]
 [ 140   93]
 [ 181  -92]
 [ 172  141]
 [ -70 -174]
 [  61 -115]]",[[142 130]],0.9,0.7,1.0
6591,6591,6957,7,8,46,0.3,0.3,0.9755853319368802,0.9579703382689908,"[[-167 -114]
 [-110  144]
 [ -66   13]
 [-111 -169]
 [  97   -3]
 [  79   57]
 [  73  -56]]","[[  57  156]
 [   0  199]
 [  38  182]
 [-113  -55]
 [-119  152]
 [ -54  -92]
 [-101 -120]
 [-117  178]]",0.6,0.1,1.0
6598,6598,6964,7,8,24,0.1,0.3,0.9755853319368802,0.9579703382689908,"[[-167 -114]
 [-110  144]
 [ -66   13]
 [-111 -169]
 [  97   -3]
 [  79   57]
 [  73  -56]]","[[  57  156]
 [   0  199]
 [  38  182]
 [-113  -55]
 [-119  152]
 [ -54  -92]
 [-101 -120]
 [-117  178]]",0.7,0.3,1.0
6604,6604,6970,7,8,36,0.1,0.3,0.9755853319368802,0.9579703382689908,"[[-167 -114]
 [-110  144]
 [ -66   13]
 [-111 -169]
 [  97   -3]
 [  79   57]
 [  73  -56]]","[[  57  156]
 [   0  199]
 [  38  182]
 [-113  -55]
 [-119  152]
 [ -54  -92]
 [-101 -120]
 [-117  178]]",0.4,0.3,1.0
6611,6611,6977,1,6,12,0.1,0.3,0.0,1.1582797208646154,[[185 179]],"[[   3 -167]
 [ 191  145]
 [ 131  173]
 [ 193   49]
 [-107    1]
 [-193   12]]",0.3,0.5,1.0
6617,6617,6983,1,6,24,0.1,0.3,0.0,1.1582797208646154,[[185 179]],"[[   3 -167]
 [ 191  145]
 [ 131  173]
 [ 193   49]
 [-107    1]
 [-193   12]]",0.3,0.5,1.0
6622,6622,6988,1,6,36,0.1,0.3,0.0,1.1582797208646154,[[185 179]],"[[   3 -167]
 [ 191  145]
 [ 131  173]
 [ 193   49]
 [-107    1]
 [-193   12]]",0.5,0.3,1.0
6628,6628,6994,7,8,46,0.1,0.3,0.9755853319368802,0.9579703382689908,"[[-167 -114]
 [-110  144]
 [ -66   13]
 [-111 -169]
 [  97   -3]
 [  79   57]
 [  73  -56]]","[[  57  156]
 [   0  199]
 [  38  182]
 [-113  -55]
 [-119  152]
 [ -54  -92]
 [-101 -120]
 [-117  178]]",0.6,0.3,1.0
6634,6634,7000,1,6,46,0.1,0.3,0.0,1.1582797208646154,[[185 179]],"[[   3 -167]
 [ 191  145]
 [ 131  173]
 [ 193   49]
 [-107    1]
 [-193   12]]",0.5,0.3,1.0
6659,6659,7025,1,6,12,0.3,0.5,0.0,1.1582797208646154,[[185 179]],"[[   3 -167]
 [ 191  145]
 [ 131  173]
 [ 193   49]
 [-107    1]
 [-193   12]]",0.5,0.1,1.0
6667,6667,7033,1,6,24,0.3,0.5,0.0,1.1582797208646154,[[185 179]],"[[   3 -167]
 [ 191  145]
 [ 131  173]
 [ 193   49]
 [-107    1]
 [-193   12]]",0.6,0.5,1.0
6672,6672,7038,1,6,36,0.3,0.5,0.0,1.1582797208646154,[[185 179]],"[[   3 -167]
 [ 191  145]
 [ 131  173]
 [ 193   49]
 [-107    1]
 [-193   12]]",0.7,0.3,1.0
6677,6677,7043,1,6,46,0.3,0.5,0.0,1.1582797208646154,[[185 179]],"[[   3 -167]
 [ 191  145]
 [ 131  173]
 [ 193   49]
 [-107    1]
 [-193   12]]",0.2,0.3,1.0
6684,6684,7050,1,6,36,0.6,0.3,0.0,1.1582797208646154,[[185 179]],"[[   3 -167]
 [ 191  145]
 [ 131  173]
 [ 193   49]
 [-107    1]
 [-193   12]]",0.9,0.7,1.0
6688,6688,7054,1,6,46,0.6,0.3,0.0,1.1582797208646154,[[185 179]],"[[   3 -167]
 [ 191  145]
 [ 131  173]
 [ 193   49]
 [-107    1]
 [-193   12]]",0.9,0.7,1.0
6690,6690,7056,8,3,12,0.1,0.3,0.9897053654734784,0.392962290227262,"[[-169 -140]
 [ -46   74]
 [-108 -179]
 [  86  -93]
 [  95 -114]
 [-104 -187]
 [   5  -53]
 [-156   65]]","[[  73  -75]
 [ 144 -150]
 [ 100 -147]]",0.8,0.3,1.0
6694,6694,7060,8,3,24,0.1,0.3,0.9897053654734784,0.392962290227262,"[[-169 -140]
 [ -46   74]
 [-108 -179]
 [  86  -93]
 [  95 -114]
 [-104 -187]
 [   5  -53]
 [-156   65]]","[[  73  -75]
 [ 144 -150]
 [ 100 -147]]",0.7,0.1,1.0
6700,6700,7066,8,3,36,0.1,0.3,0.9897053654734784,0.392962290227262,"[[-169 -140]
 [ -46   74]
 [-108 -179]
 [  86  -93]
 [  95 -114]
 [-104 -187]
 [   5  -53]
 [-156   65]]","[[  73  -75]
 [ 144 -150]
 [ 100 -147]]",0.8,0.3,1.0
6705,6705,7071,8,3,46,0.1,0.3,0.9897053654734784,0.392962290227262,"[[-169 -140]
 [ -46   74]
 [-108 -179]
 [  86  -93]
 [  95 -114]
 [-104 -187]
 [   5  -53]
 [-156   65]]","[[  73  -75]
 [ 144 -150]
 [ 100 -147]]",0.8,0.3,1.0
6735,6735,7101,8,3,36,0.6,0.3,0.9897053654734784,0.392962290227262,"[[-169 -140]
 [ -46   74]
 [-108 -179]
 [  86  -93]
 [  95 -114]
 [-104 -187]
 [   5  -53]
 [-156   65]]","[[  73  -75]
 [ 144 -150]
 [ 100 -147]]",0.9,0.5,1.0
